正常合闸,正常分闸,虚假合闸,分闸不彻底,储能弹簧卡涩,操作机构卡涩,合闸螺栓松动,分闸螺栓松动
-3.24005127,-9.999084473,5.872497559,-9.999084473,-9.999084473,-1.036682129,0.055847168,0.065612793
2.87322998,-9.999084473,4.179382324,-9.999084473,-9.999084473,-0.742492676,0.066833496,0.039978027
1.305847168,-9.999084473,3.90838623,-9.999084473,-9.999084473,-0.829162598,0.053405762,0.072937012
4.734802246,-9.999084473,7.350769043,-9.999084473,-9.999084473,-1.094055176,0.043640137,-0.01373291
9.999694824,-9.999084473,8.412780762,-9.999084473,-9.999084473,-1.197814941,0.065612793,-0.163879395
9.999694824,-9.999084473,6.25579834,-9.999084473,-9.999084473,-0.89630127,0.111999512,-0.222473145
9.999694824,-9.999084473,4.63104248,-9.999084473,-9.772033691,-0.377502441,0.151062012,-0.165100098
9.999694824,-9.999084473,2.625427246,-9.999084473,-9.739074707,-0.344543457,0.135192871,-0.025939941
9.999694824,-9.999084473,1.97845459,-9.999084473,-9.999084473,-0.630187988,0.071716309,0.075378418
9.999694824,-9.999084473,1.266784668,-9.999084473,-9.999084473,-0.40802002,0.030212402,0.046081543
9.999694824,-9.999084473,-1.241760254,-9.999084473,-9.54864502,0.198669434,0.028991699,-0.094299316
9.999694824,-9.999084473,-1.328430176,-9.999084473,-9.502258301,0.382995605,0.035095215,-0.163879395
6.452331543,-9.999084473,1.996765137,-9.999084473,-9.888000488,0.251159668,0.035095215,-0.093078613
4.587097168,-9.999084473,5.986022949,-9.999084473,-9.999084473,0.502624512,0.049743652,-0.057678223
-0.758361816,-9.999084473,7.240905762,-9.999084473,-9.800109863,0.66619873,0.063171387,-0.11138916
-7.685852051,-9.999084473,7.781677246,-9.999084473,-9.999084473,0.110778809,0.06439209,-0.18951416
-9.19342041,-9.999084473,8.69720459,-9.999084473,-9.999084473,-0.440979004,0.070495605,-0.243225098
-2.095031738,-9.999084473,7.81829834,-9.999084473,-9.908752441,-0.556945801,0.081481934,-0.278625488
1.886901855,-9.999084473,8.859558105,-9.999084473,-9.753723145,-0.414123535,0.08026123,-0.334777832
1.066589355,-5.75592041,9.999694824,-9.999084473,-9.999084473,-0.07232666,0.074157715,-0.323791504
6.004333496,-6.349182129,7.875671387,-9.999084473,-9.966125488,-0.058898926,0.06072998,-0.190734863
6.961364746,-9.13482666,4.67376709,-9.999084473,-8.940734863,-0.692443848,0.036315918,-0.074768066
3.230895996,-9.618225098,4.944763184,-9.999084473,-9.223937988,-1.516418457,0.004577637,-0.086975098
4.382019043,-9.192199707,6.618347168,-9.999084473,-9.999084473,-1.994934082,-0.034484863,-0.162658691
1.401062012,-8.037414551,8.296813965,-9.999084473,-9.999084473,-1.59942627,-0.066223145,-0.20904541
-4.313049316,-3.912658691,9.231872559,-9.999084473,-9.999084473,-0.816955566,-0.069885254,-0.222473145
-7.565002441,-5.908508301,7.392272949,-9.999084473,-9.999084473,-0.578918457,-0.050354004,-0.166320801
-9.999084473,-8.937072754,4.583435059,-9.999084473,-9.999084473,-0.95489502,-0.025939941,0.038757324
-9.999084473,-9.999084473,4.382019043,-9.999084473,-9.999084473,-1.395568848,-0.003967285,0.242614746
-5.224914551,-9.999084473,3.030700684,-9.999084473,-9.999084473,-1.152648926,0.007019043,0.231628418
-2.832336426,-9.999084473,0.187683105,-9.999084473,-9.999084473,-0.639953613,-0.001525879,0.059509277
-6.051330566,-9.999084473,0.243835449,-9.999084473,-9.999084473,-0.582580566,-0.01373291,-0.094299316
-6.871643066,-7.350158691,1.029968262,-9.999084473,-9.999084473,-0.565490723,-0.01373291,-0.086975098
-9.64630127,-8.858947754,1.597595215,-9.999084473,-9.999084473,-0.650939941,-0.007629395,0.033874512
-9.999084473,-9.999084473,0.27557373,-8.530578613,-9.999084473,-0.936584473,-0.010070801,0.132751465
-8.459777832,-9.132385254,-3.172912598,-8.055725098,-9.999084473,-1.011047363,-0.01373291,0.191345215
-9.817199707,-9.862365723,-3.39263916,-9.933166504,-9.042053223,-0.836486816,-0.006408691,0.207214355
-9.999084473,-9.999084473,-2.143859863,-9.999084473,-8.979797363,-0.301818848,0.02166748,0.207214355
-9.833068848,-9.999084473,-3.524475098,-9.999084473,-9.870910645,-0.182189941,0.050964355,0.190124512
-9.278869629,-9.999084473,-4.007873535,-9.999084473,-9.999084473,-0.882873535,0.054626465,0.136413574
-9.999084473,-9.999084473,-2.92755127,-9.999084473,-9.999084473,-1.18927002,0.046081543,0.065612793
-9.999084473,-9.999084473,-4.342346191,-9.999084473,-9.999084473,-0.943908691,0.053405762,-0.001525879
-9.999084473,-9.999084473,-5.644836426,-9.999084473,-9.962463379,-0.968322754,0.06072998,-0.046691895
-9.999084473,-9.999084473,-3.325500488,-9.999084473,-9.171447754,-1.117248535,0.055847168,-0.074768066
-9.999084473,-9.111633301,-1.896057129,-9.999084473,-8.450012207,-1.080627441,0.059509277,-0.084533691
-9.999084473,-9.895324707,-1.999816895,-9.999084473,-9.104309082,-1.065979004,0.070495605,-0.069885254
-9.999084473,-9.869689941,0.127868652,-9.999084473,-9.999084473,-1.261291504,0.076599121,-0.104064941
-9.999084473,-3.984680176,3.135681152,-9.999084473,-9.999084473,-1.081848145,0.098571777,-0.204162598
-9.981994629,-0.693664551,4.226989746,-9.188537598,-9.999084473,-0.554504395,0.133972168,-0.220031738
-9.999084473,-4.482727051,2.859802246,-9.999084473,-9.999084473,-0.609436035,0.155944824,-0.128479004
-4.453430176,-7.568664551,-0.503234863,-9.999084473,-9.999084473,-0.950012207,0.16204834,-0.119934082
5.721130371,-5.022277832,-3.061828613,-9.972229004,-9.999084473,-0.996398926,0.169372559,-0.216369629
7.044372559,-6.131896973,-2.628479004,-9.999084473,-9.999084473,-0.685119629,0.176696777,-0.242004395
5.623474121,-9.287414551,-2.046203613,-9.999084473,-9.999084473,-0.158996582,0.180358887,-0.11138916
9.999694824,-9.999084473,-3.703918457,-9.999084473,-9.999084473,-0.283508301,0.166931152,0.070495605
9.999694824,-9.999084473,-4.452209473,-9.999084473,-9.742736816,-1.09161377,0.125427246,0.133972168
9.847106934,-9.999084473,-2.368469238,-9.999084473,-9.901428223,-1.351623535,0.076599121,0.046081543
9.999694824,-9.999084473,-1.427307129,-9.999084473,-9.751281738,-0.829162598,0.059509277,-0.079650879
9.999694824,-9.374084473,-3.430480957,-9.999084473,-9.784240723,-0.567932129,0.052185059,-0.084533691
9.999694824,-9.999084473,-4.708557129,-9.999084473,-9.840393066,-0.743713379,0.020446777,0.026550293
6.359558105,-6.413879395,-4.214172363,-9.999084473,-9.33013916,-0.705871582,-0.003967285,0.126647949
-3.458557129,0.656433105,-4.492492676,-9.999084473,-9.223937988,-0.748596191,-0.000305176,0.192565918
-9.343566895,-0.773010254,-5.394592285,-9.999084473,-9.512023926,-0.979309082,0.000915527,0.242614746
-5.886535645,-6.175842285,-5.753479004,-9.999084473,-9.898986816,-0.985412598,-0.01739502,0.21697998
4.985046387,-8.956604004,-5.484924316,-9.999084473,-9.999084473,-1.122131348,-0.043029785,0.105895996
9.469909668,-9.999084473,-4.928283691,-8.017883301,-9.999084473,-1.665344238,-0.063781738,-0.021057129
6.176452637,-9.999084473,-4.391174316,-8.987121582,-9.999084473,-1.865539551,-0.077209473,-0.096740723
8.893737793,-9.999084473,-2.734680176,-9.999084473,-9.776916504,-1.650695801,-0.082092285,-0.084533691
9.999694824,-9.999084473,-0.213928223,-9.999084473,-9.797668457,-1.535949707,-0.071105957,-0.008850098
5.202331543,-9.999084473,-0.146789551,-9.999084473,-9.894104004,-1.383361816,-0.049133301,0.048522949
-2.809143066,-9.999084473,-2.315979004,-9.999084473,-9.999084473,-1.195373535,-0.030822754,0.038757324
-8.683166504,-9.999084473,-3.087463379,-9.999084473,-9.999084473,-1.190490723,-0.032043457,-0.027160645
-8.192443848,-9.999084473,-1.745910645,-9.999084473,-9.831848145,-1.336975098,-0.043029785,-0.11138916
1.036071777,-9.999084473,-0.543518066,-9.999084473,-9.137268066,-1.63848877,-0.045471191,-0.11138916
9.999694824,-9.999084473,-0.641174316,-9.999084473,-9.84161377,-2.020568848,-0.057678223,0.027770996
9.999694824,-9.999084473,-0.243225098,-9.999084473,-9.999084473,-2.054748535,-0.099182129,0.105895996
8.389587402,-9.999084473,0.843200684,-9.999084473,-9.820861816,-1.620178223,-0.148010254,-0.035705566
9.999694824,-9.999084473,1.17401123,-9.999084473,-9.581604004,-1.48223877,-0.179748535,-0.255432129
7.347106934,-9.999084473,0.599060059,-9.999084473,-9.999084473,-1.963195801,-0.199279785,-0.360412598
4.80682373,-9.999084473,-1.002502441,-9.999084473,-9.999084473,-2.235412598,-0.221252441,-0.312805176
9.999694824,-9.999084473,-1.389465332,-9.999084473,-9.999084473,-2.10723877,-0.239562988,-0.185852051
9.999694824,-9.999084473,-0.246887207,-9.999084473,-9.999084473,-2.015686035,-0.23223877,-0.104064941
9.999694824,-9.999084473,0.054626465,-9.999084473,-9.999084473,-1.922912598,-0.200500488,-0.15411377
9.999694824,-9.999084473,-0.548400879,-9.999084473,-9.477844238,-2.168273926,-0.167541504,-0.250549316
9.999694824,-9.999084473,-3.801574707,-9.999084473,-9.136047363,-2.84942627,-0.15045166,-0.282287598
9.999694824,-9.999084473,-6.046447754,-9.999084473,-9.989318848,-3.171691895,-0.13092041,-0.277404785
9.999694824,-9.999084473,-2.864074707,-9.999084473,-9.999084473,-2.893371582,-0.104064941,-0.292053223
8.280944824,-9.999084473,0.981140137,-9.999084473,-9.74029541,-2.425842285,-0.065002441,-0.292053223
9.999694824,-9.999084473,2.409362793,-9.999084473,-9.527893066,-2.046203613,-0.016174316,-0.246887207
9.999694824,-9.999084473,-0.260314941,-9.999084473,-9.999084473,-1.882629395,0.008239746,-0.194396973
7.928161621,-9.999084473,-5.449523926,-9.999084473,-9.999084473,-1.878967285,0.007019043,-0.194396973
0.179138184,-9.999084473,-6.196594238,-9.999084473,-9.576721191,-1.610412598,0.009460449,-0.323791504
-7.024230957,-9.999084473,-3.379211426,-9.999084473,-9.217834473,-0.826721191,0.016784668,-0.46661377
-9.999084473,-9.999084473,-2.197570801,-9.999084473,-9.811096191,-0.162658691,0.011901855,-0.416564941
-9.999084473,-9.999084473,-3.387756348,-9.999084473,-9.999084473,-0.032043457,0.010681152,-0.266418457
-9.999084473,-9.999084473,-4.433898926,-9.559631348,-9.999084473,0.058288574,0.026550293,-0.201721191
-9.999084473,-9.999084473,-1.85333252,-8.22052002,-9.400939941,0.224304199,0.031433105,-0.204162598
-9.15435791,-9.999084473,0.590515137,-9.717102051,-9.52911377,0.16204834,0.009460449,-0.179748535
-8.153381348,-9.999084473,-0.882873535,-9.999084473,-9.753723145,-0.003967285,-0.006408691,-0.110168457
-9.698791504,-9.999084473,-3.583068848,-6.632385254,-9.199523926,0.091247559,-0.016174316,0.037536621
-9.999084473,-9.999084473,-4.045715332,-2.759094238,-9.668273926,0.508728027,-0.027160645,0.249938965
-9.999084473,-9.999084473,-2.737121582,-5.845031738,-9.787902832,0.868835449,-0.028381348,0.33782959
-9.999084473,-9.999084473,-2.809143066,-9.210510254,-9.131164551,0.718688965,-0.03326416,0.265808105
-9.796447754,-9.999084473,-1.896057129,-9.999084473,-9.697570801,0.453796387,-0.03326416,0.227966309
-8.628234863,-9.999084473,-0.77911377,-9.999084473,-9.999084473,0.381774902,-0.021057129,0.245056152
-9.953918457,-9.999084473,-4.523010254,-9.999084473,-9.819641113,0.176696777,-0.016174316,0.182800293
-9.960021973,-9.999084473,-7.667541504,-9.999084473,-9.999084473,-0.117492676,-0.019836426,0.114440918
-4.103088379,-9.999084473,-4.983215332,-9.999084473,-9.999084473,-0.426330566,-0.016174316,0.186462402
0.639343262,-9.999084473,-4.335021973,-9.999084473,-9.754943848,-0.813293457,-0.021057129,0.320739746
-2.627258301,-9.999084473,-4.44732666,-9.999084473,-9.925842285,-0.893859863,-0.05645752,0.369567871
-2.134094238,-9.999084473,-1.207580566,-9.999084473,-9.999084473,-0.340881348,-0.071105957,0.29876709
1.371765137,-9.999084473,0.823669434,-9.999084473,-8.729553223,0.324401855,-0.039367676,0.196228027
-1.916809082,-9.999084473,3.058776855,-9.355773926,-7.98614502,0.606384277,-0.032043457,0.16204834
-5.68145752,-9.999084473,2.244567871,-8.209533691,-9.292297363,0.757751465,-0.066223145,0.20111084
-6.979064941,-9.999084473,-2.945861816,-9.58404541,-8.581848145,0.866394043,-0.080871582,0.265808105
-9.143371582,-9.999084473,-3.536682129,-9.999084473,-7.170715332,0.716247559,-0.057678223,0.341491699
-8.746643066,-9.999084473,0.226745605,-9.999084473,-8.636779785,0.712585449,-0.01739502,0.407409668
-8.973693848,-9.999084473,-0.60333252,-9.999084473,-9.342346191,0.975036621,0.020446777,0.386657715
-9.999084473,-9.999084473,-1.825256348,-9.999084473,-8.906555176,0.741882324,0.052185059,0.304870605
-9.999084473,-9.999084473,4.301452637,-9.999084473,-9.784240723,0.39642334,0.090026855,0.25970459
-9.999084473,-9.999084473,8.503112793,-9.999084473,-9.803771973,0.859069824,0.137634277,0.208435059
-9.999084473,-9.999084473,3.669128418,-9.999084473,-8.692932129,1.686706543,0.165710449,0.104675293
-9.999084473,-9.999084473,-2.120666504,-9.999084473,-9.40826416,2.278747559,0.160827637,0.02532959
-8.553771973,-9.86114502,-7.210998535,-9.999084473,-9.999084473,1.932067871,0.17791748,0.014343262
-7.528381348,-4.698791504,-9.966125488,-9.999084473,-9.60723877,0.653991699,0.218200684,0.033874512
-9.385070801,-5.07598877,-4.350891113,-9.999084473,-9.512023926,0.015563965,0.225524902,0.054626465
-8.760070801,-8.218078613,5.024108887,-9.999084473,-9.999084473,0.791931152,0.223083496,0.092468262
-8.780822754,-9.625549316,4.954528809,-9.999084473,-9.999084473,2.155456543,0.249938965,0.132751465
-9.999084473,-9.999084473,-0.843811035,-9.999084473,-9.13848877,2.922058105,0.27557373,0.153503418
-9.999084473,-9.999084473,1.048278809,-9.999084473,-9.593811035,2.865905762,0.278015137,0.193786621
-9.160461426,-9.999084473,2.576599121,-9.999084473,-9.139709473,2.491149902,0.263366699,0.271911621
-9.824523926,-9.999084473,-0.533752441,-9.999084473,-9.01763916,1.954040527,0.247497559,0.367126465
-9.999084473,-9.999084473,2.469177246,-9.999084473,-9.999084473,2.015075684,0.230407715,0.409851074
-9.999084473,-9.999084473,3.597106934,-9.999084473,-9.72442627,2.984313965,0.209655762,0.378112793
-9.999084473,-9.999084473,2.498474121,-9.999084473,-8.871154785,3.570251465,0.182800293,0.325622559
-9.999084473,-9.999084473,3.591003418,-9.999084473,-9.696350098,3.932800293,0.154724121,0.264587402
-9.064025879,-9.999084473,4.607849121,-9.999084473,-9.999084473,4.867858887,0.15838623,0.235290527
-9.691467285,-9.999084473,0.852966309,-9.999084473,-9.999084473,5.92376709,0.171813965,0.289001465
-9.999084473,-9.972229004,-5.179748535,-9.999084473,-9.999084473,6.918640137,0.14251709,0.367126465
-9.885559082,-9.573059082,-3.887023926,-9.999084473,-9.927062988,7.409362793,0.110778809,0.372009277
-9.999084473,-9.999084473,0.566101074,-9.999084473,-8.277893066,6.894226074,0.12298584,0.35369873
-9.999084473,-9.999084473,5.341491699,-9.999084473,-8.547668457,5.800476074,0.133972168,0.363464355
-9.999084473,-9.999084473,6.940612793,-9.999084473,-9.176330566,5.475769043,0.10345459,0.31463623
-9.999084473,-9.999084473,0.901794434,-9.999084473,-9.002990723,6.746520996,0.063171387,0.238952637
-9.999084473,-9.999084473,-0.838928223,-9.999084473,-9.909973145,8.036804199,0.050964355,0.263366699
-9.999084473,-9.999084473,1.851501465,-9.999084473,-9.999084473,7.87689209,0.039978027,0.323181152
-9.999084473,-9.999084473,-1.288146973,-9.999084473,-8.559875488,6.585388184,-0.002746582,0.246276855
-9.999084473,-7.994689941,-0.46661377,-9.999084473,-8.230285645,5.282897949,-0.061340332,0.116882324
-9.999084473,-4.048156738,6.600036621,-9.999084473,-9.54498291,5.230407715,-0.088195801,0.087585449
-9.999084473,-5.437316895,8.681335449,-9.999084473,-9.437561035,6.133728027,-0.071105957,0.101013184
-9.999084473,-8.199768066,2.908630371,-9.999084473,-8.76373291,6.645202637,-0.061340332,0.091247559
-4.475402832,-9.999084473,-2.378234863,-9.999084473,-9.697570801,6.722106934,-0.077209473,0.069274902
7.015075684,-9.999084473,0.323181152,-9.999084473,-9.999084473,6.911315918,-0.068664551,0.022888184
9.999694824,-9.999084473,0.020446777,-9.999084473,-9.647521973,7.039489746,-0.044250488,-0.067443848
7.54119873,-9.999084473,-1.506652832,-9.999084473,-9.999084473,6.672058105,-0.057678223,-0.141906738
8.974304199,-9.999084473,4.53338623,-9.999084473,-9.941711426,5.860290527,-0.107727051,-0.152893066
9.999694824,-9.999084473,8.171081543,-9.999084473,-9.231262207,5.187683105,-0.121154785,-0.174865723
9.485778809,-9.999084473,3.477478027,-9.999084473,-9.930725098,4.656677246,-0.086975098,-0.266418457
2.381286621,-9.999084473,-1.402893066,-9.999084473,-9.999084473,3.913269043,-0.07598877,-0.386047363
-3.104553223,-9.999084473,-4.725646973,-9.999084473,-9.519348145,3.334655762,-0.100402832,-0.417785645
-8.094787598,-9.999084473,-2.897033691,-9.999084473,-9.577941895,2.823181152,-0.105285645,-0.337219238
-9.999084473,-9.999084473,-0.140686035,-9.999084473,-9.42779541,2.044372559,-0.07232666,-0.256652832
-9.999084473,-9.999084473,2.109069824,-9.999084473,-9.024963379,1.159362793,-0.035705566,-0.262756348
-9.999084473,-9.999084473,5.905456543,-9.999084473,-9.906311035,0.168151855,-0.043029785,-0.327453613
-9.999084473,-9.999084473,3.95111084,-9.999084473,-9.973449707,-0.36895752,-0.057678223,-0.340881348
-9.999084473,-9.999084473,0.59173584,-9.999084473,-8.584289551,-0.355529785,-0.032043457,-0.26763916
-9.999084473,-9.999084473,-2.68951416,-9.999084473,-9.066467285,-0.268859863,-0.016174316,-0.178527832
-6.629943848,-9.999084473,-4.492492676,-9.999084473,-9.999084473,-0.24810791,-0.029602051,-0.18951416
0.243835449,-9.999084473,-0.838928223,-9.999084473,-9.137268066,-0.852355957,-0.046691895,-0.278625488
-1.006164551,-9.999084473,-1.854553223,-9.999084473,-8.773498535,-1.507873535,-0.058898926,-0.289611816
-3.211975098,-9.317932129,-2.285461426,-9.999084473,-9.809875488,-1.223449707,-0.066223145,-0.162658691
2.890319824,-9.050598145,-0.243225098,-9.999084473,-9.944152832,-0.870666504,-0.084533691,0.003356934
8.489685059,-9.999084473,-3.464660645,-9.999084473,-8.738098145,-0.470275879,-0.09185791,0.075378418
4.759216309,-9.999084473,-3.388977051,-9.999084473,-8.638000488,0.983581543,-0.086975098,0.047302246
1.278991699,-9.999084473,-0.918273926,-9.999084473,-9.732971191,2.887878418,-0.088195801,0.031433105
-2.90802002,-9.999084473,-1.217346191,-9.999084473,-9.999084473,3.747253418,-0.09185791,0.070495605
-7.39654541,-9.999084473,0.18157959,-9.999084473,-9.637756348,2.980651855,-0.104064941,0.082702637
-7.782287598,-9.999084473,1.480407715,-9.999084473,-8.440246582,2.21282959,-0.106506348,0.010681152
-8.323059082,-9.999084473,2.624206543,-9.999084473,-9.343566895,2.143249512,-0.099182129,-0.086975098
-9.999084473,-9.999084473,2.016296387,-9.999084473,-9.999084473,1.496276855,-0.118713379,-0.144348145
-9.918518066,-9.999084473,-1.843566895,-9.999084473,-9.142150879,1.237487793,-0.138244629,-0.127258301
-4.874572754,-9.999084473,-2.397766113,-9.999084473,-8.12286377,2.198181152,-0.11505127,-0.05279541
3.18572998,-9.999084473,0.528259277,-9.999084473,-9.220275879,2.543640137,-0.078430176,-0.03326416
3.008728027,-9.999084473,4.36126709,-9.999084473,-9.999084473,1.622009277,-0.060119629,-0.132141113
3.91204834,-9.999084473,6.641540527,-9.999084473,-8.684387207,1.276550293,-0.057678223,-0.17364502
9.999694824,-9.999084473,3.525085449,-9.999084473,-7.420959473,2.30682373,-0.05279541,-0.032043457
9.999694824,-9.999084473,0.269470215,-9.999084473,-8.647766113,2.704772949,-0.047912598,0.115661621
8.598327637,-9.999084473,-2.588195801,-9.999084473,-8.578186035,1.523132324,-0.043029785,0.09979248
-1.234436035,-9.999084473,-4.190979004,-9.999084473,-8.136291504,0.760192871,-0.039367676,-0.006408691
-8.115539551,-9.999084473,-0.24810791,-9.999084473,-9.426574707,1.03729248,-0.05645752,-0.054016113
-9.999084473,-9.999084473,1.089782715,-9.999084473,-9.999084473,0.921325684,-0.07598877,-0.024719238
-9.999084473,-9.999084473,-1.623840332,-9.999084473,-9.999084473,0.679626465,-0.07598877,0.031433105
-9.999084473,-9.999084473,-3.359680176,-9.999084473,-9.999084473,0.447692871,-0.079650879,0.047302246
-9.402160645,-9.999084473,-5.093078613,-9.999084473,-9.999084473,-0.389709473,-0.088195801,-0.025939941
-4.380187988,-9.999084473,-3.541564941,-9.999084473,-9.999084473,-0.840148926,-0.09552002,-0.108947754
4.997253418,-9.999084473,-3.983459473,-9.999084473,-9.024963379,-0.469055176,-0.093078613,-0.13458252
6.465759277,-9.999084473,-6.98638916,-9.999084473,-8.985900879,0.037536621,-0.074768066,-0.15045166
0.23651123,-9.999084473,-5.752258301,-9.999084473,-8.844299316,-0.50567627,-0.054016113,-0.19317627
-5.328674316,-9.999084473,-4.166564941,-9.999084473,-8.281555176,-1.944885254,-0.046691895,-0.205383301
-9.482727051,-9.999084473,-3.086242676,-9.999084473,-9.29473877,-2.477111816,-0.049133301,-0.144348145
-9.999084473,-9.999084473,-3.976135254,-9.999084473,-9.999084473,-3.004455566,-0.043029785,-0.073547363
-9.999084473,-9.999084473,-6.117248535,-9.999084473,-9.513244629,-4.50958252,-0.025939941,-0.05645752
-9.999084473,-9.999084473,-5.086975098,-9.999084473,-9.847717285,-5.636291504,-0.024719238,-0.085754395
-9.999084473,-9.999084473,-3.379211426,-9.999084473,-9.999084473,-6.188049316,-0.028381348,-0.107727051
-8.789367676,-9.999084473,-4.819641113,-9.999084473,-9.999084473,-6.743469238,-0.024719238,-0.079650879
-8.020324707,-9.999084473,-8.087463379,-9.999084473,-9.999084473,-7.438049316,-0.018615723,-0.035705566
-9.419250488,-9.999084473,-7.573547363,-9.999084473,-9.999084473,-7.433166504,-0.011291504,-0.025939941
-9.999084473,-9.999084473,-6.372375488,-9.999084473,-9.999084473,-6.158752441,-0.005187988,-0.029602051
-9.09576416,-9.999084473,-8.456115723,-9.999084473,-9.999084473,-5.77545166,0.000915527,-0.039367676
-9.513244629,-9.999084473,-8.319396973,-9.999084473,-8.979797363,-6.553039551,-0.003967285,-0.107727051
-9.999084473,-9.999084473,-8.172912598,-9.999084473,-9.440002441,-6.272277832,-0.027160645,-0.213928223
-9.999084473,-9.999084473,-8.246154785,-9.999084473,-9.999084473,-5.383605957,-0.044250488,-0.28717041
-9.999084473,-9.999084473,-5.190734863,-9.999084473,-8.391418457,-4.905090332,-0.051574707,-0.299377441
-9.999084473,-9.999084473,-5.752258301,-9.999084473,-7.325744629,-4.680480957,-0.063781738,-0.270080566
-9.784240723,-9.999084473,-7.193908691,-9.999084473,-8.795471191,-4.595031738,-0.074768066,-0.220031738
-9.557189941,-9.999084473,-4.747619629,-7.660217285,-9.966125488,-4.205627441,-0.063781738,-0.183410645
-9.999084473,-9.999084473,-5.650939941,-7.992248535,-8.581848145,-3.764953613,-0.035705566,-0.174865723
-9.723205566,-9.999084473,-7.684631348,-9.402160645,-7.851867676,-3.41217041,-0.01739502,-0.140686035
-7.818908691,-9.999084473,-2.843322754,-7.388000488,-9.21295166,-3.048400879,-0.001525879,-0.083312988
-8.821105957,-9.999084473,0.23651123,-8.541564941,-9.866027832,-3.395080566,0.02166748,-0.073547363
-9.999084473,-9.999084473,-4.278869629,-9.999084473,-9.719543457,-3.804016113,0.033874512,-0.094299316
-9.474182129,-9.999084473,-7.167053223,-9.739074707,-9.999084473,-3.791809082,0.033874512,-0.094299316
-9.786682129,-9.999084473,-3.009338379,-6.207580566,-9.999084473,-4.04083252,0.032653809,-0.093078613
-9.999084473,-9.999084473,1.737976074,-7.96295166,-9.702453613,-4.07623291,0.015563965,-0.104064941
-9.512023926,-9.999084473,4.529724121,-9.78302002,-9.999084473,-3.816223145,-0.007629395,-0.110168457
-9.552307129,-9.999084473,0.140075684,-8.371887207,-9.999084473,-3.500061035,-0.019836426,-0.117492676
-9.999084473,-9.999084473,-6.893615723,-8.547668457,-9.999084473,-3.321838379,-0.032043457,-0.143127441
-9.999084473,-9.999084473,-7.173156738,-9.999084473,-9.999084473,-4.05670166,-0.054016113,-0.168762207
-9.999084473,-9.999084473,-0.071105957,-9.999084473,-9.999084473,-4.691467285,-0.07598877,-0.165100098
-9.999084473,-9.999084473,0.633239746,-9.999084473,-9.393615723,-4.508361816,-0.089416504,-0.149230957
-9.999084473,-9.999084473,-4.304504395,-9.999084473,-8.979797363,-4.465637207,-0.102844238,-0.137023926
-9.999084473,-9.999084473,-2.30255127,-9.999084473,-9.586486816,-4.103088379,-0.104064941,-0.13458252
-9.999084473,-9.999084473,1.416931152,-9.999084473,-9.350891113,-3.039855957,-0.101623535,-0.11505127
-9.999084473,-9.999084473,-2.738342285,-9.999084473,-9.249572754,-2.229309082,-0.118713379,-0.05279541
-9.999084473,-9.999084473,-6.313781738,-9.999084473,-9.960021973,-2.441711426,-0.124816895,-0.012512207
-9.999084473,-9.999084473,-3.098449707,-9.999084473,-9.999084473,-3.35357666,-0.099182129,-0.038146973
-9.999084473,-9.999084473,1.990661621,-9.999084473,-9.627990723,-3.567199707,-0.07232666,-0.077209473
-9.999084473,-9.999084473,4.472351074,-9.999084473,-9.317932129,-2.956848145,-0.066223145,-0.080871582
-9.999084473,-9.999084473,0.028991699,-9.999084473,-9.999084473,-2.24029541,-0.061340332,-0.065002441
-9.999084473,-9.999084473,-5.011291504,-9.999084473,-9.698791504,-1.63482666,-0.041809082,-0.050354004
-9.999084473,-9.999084473,-1.477355957,-9.999084473,-8.316955566,-1.627502441,-0.01373291,-0.044250488
-9.999084473,-9.999084473,2.028503418,-9.999084473,-9.179992676,-1.664123535,0.016784668,-0.05645752
-9.999084473,-9.999084473,-2.167053223,-9.999084473,-9.999084473,-1.006164551,0.032653809,-0.079650879
-9.999084473,-9.999084473,-2.477111816,-9.999084473,-9.668273926,-0.411682129,0.018005371,-0.084533691
-9.999084473,-9.999084473,4.880065918,-9.999084473,-9.52545166,-0.151672363,-0.000305176,-0.060119629
-9.999084473,-9.999084473,7.024841309,-9.999084473,-9.999084473,-0.141906738,-0.005187988,-0.022277832
-9.999084473,-9.999084473,6.851501465,-9.999084473,-9.142150879,-0.687561035,-0.022277832,0.039978027
-9.999084473,-9.999084473,9.331970215,-9.999084473,-8.585510254,-1.338195801,-0.055236816,0.104675293
-9.999084473,-9.999084473,5.085144043,-9.999084473,-9.591369629,-1.407775879,-0.079650879,0.141296387
-9.999084473,-9.999084473,0.718688965,-9.999084473,-8.326721191,-1.001281738,-0.083312988,0.16204834
-9.999084473,-9.999084473,4.677429199,-9.999084473,-7.355041504,-1.148986816,-0.067443848,0.174255371
-9.999084473,-9.999084473,6.563415527,-9.999084473,-8.918762207,-2.12310791,-0.046691895,0.187683105
-9.999084473,-9.999084473,1.541442871,-9.999084473,-8.984680176,-2.737121582,-0.027160645,0.208435059
-9.999084473,-9.999084473,-1.305236816,-9.999084473,-8.417053223,-2.449035645,-0.01373291,0.242614746
-9.999084473,-9.999084473,-2.565002441,-9.999084473,-9.577941895,-1.54083252,0.007019043,0.306091309
-9.999084473,-9.999084473,-6.592102051,-9.999084473,-9.999084473,-0.50567627,0.035095215,0.361022949
-9.999084473,-9.999084473,-4.852600098,-9.999084473,-9.49005127,-0.096740723,0.050964355,0.369567871
